,Key_a,title_a,brand_a,price_a,Key_b,title_b,brand_b,price_b,label
527,"[5578743, 2714583, 7087188, 7994726, 7994725, 7087144, 16200988, 3024364, 5263932]",keen yoyageur black olive inca gold ca,,,"[5578743, 2714583, 7087188, 7994726, 7994725, 7087144, 16200988, 3024364, 5263932]",keen yoyageur black olive inca gold be nl,,,1
528,"[327247, 3546127, 3966455, 12069787, 108006, 2308427, 17466708, 7575522, 16010991]",asics lethal speed sg bleu blanc jaune chaussures de football homme terrain gras,,,"[327247, 3546127, 3966455, 12069787, 108006, 2308427, 17466708, 7575522, 16010991]",asics lethal speed sg blu elettrico bianco giallo flash scarpe uomo,,,1
529,"[7304105, 471214, 885136, 12109062, 1765880, 1512994, 3424373, 3422649, 3217187]",2016 air jordan 11 low cherry white varsity red cheap for sale retro shoes,,,"[7304105, 471214, 885136, 12109062, 1765880, 1512994, 3424373, 3422649, 3217187]",air jordan 11 low white varsity red size 36 46 hoop,,,1
530,"[19664990, 3510303, 3339448, 7612860, 16195119, 19874350, 6396509, 11971593, 719134]",hogan sneakers interactive aus wildleder in nachtblau,,,"[2415656, 886286, 30315607, 4220731, 3990167, 16227993, 17031641, 7777214, 2415569]",nike sportswear womens air max thea ultra flyknit pure platinum shoes 881175 002,,,0
531,"[7612860, 1360925, 365626, 44176, 217493, 7330516, 3339448, 3511672, 5336131]",sneaker hogan interactive en gamuza azul noche,,,"[2288819, 3936373, 4863733, 59769284, 3055193, 3021296, 151152, 2657000, 23924845]",nike air zoom pegasus 33 gris negro oscuro azul zapatillas de correr 831352 004,,,0
532,"[1130577, 1129480, 57277508, 27480997, 30749736, 169012, 3944952, 20311446, 5187395]",interactive sneaker hogan women shoes brunarosso com,,,"[497082, 1187078, 63400729, 65345602, 65316751, 290222, 65541605, 65388322, 64807354]",asics gel kayano trainer evo h621n 4950 longlou sneakers,asics,,0
533,"[27217352, 1166152, 1166150, 7994591, 154467, 12129822, 3541101, 3491220, 1509040]",2017 air jordan 11 unc white midnight navy university blue for sale hoop,,,"[1141493, 15865170, 18708962, 15634225, 1320875, 3401848, 3630062, 2293949, 3630058]",air jordan 6 retro premium heiress nike 881430 029 everysize com,nike,,0
534,"[483915, 165023, 60517466, 7034804, 3341498, 90007, 5262520, 1990165, 448969]",air jordan retro nike 378037 123 everysize com,nike,,"[1130577, 1129480, 4140943, 1763806, 2400117, 976352, 6675972, 4929294, 27217352]",wholesale air jordan 11 low blue moon sunset binary white men size retro shoes,,,0
535,"[27217352, 19842954, 6982606, 3824951, 45193437, 18692874, 1763806, 29317221, 742988]",2017 new arrival air jordan 11 midnight navy university blue white for sale jordans,,,"[483915, 165023, 60517466, 7034804, 3341498, 90007, 5262520, 1990165, 448969]",air jordan retro nike 378038 123 everysize com,nike,,0
536,"[17319627, 7713246, 3907114, 15036439, 63801263, 242540, 42620, 117309, 5908350]",air jordan 4 retro alternate motorspots the sneaker authority,,,"[711916, 27217352, 1078818, 826255, 29317221, 3177775, 24282630, 16598837, 10942435]",2017 red suede air jordan 5 university black hoop,,,0
537,"[6276389, 6277131, 6277127, 3810031, 6276983, 16730425, 24005118, 19887920, 3183670]",2017 alternate motorsport air jordan 4 black game royal matte silver white hoop,,,"[6276389, 6277131, 6277127, 3810031, 6276983, 16730425, 24005118, 19887920, 3183670]",2017 air jordan 13 playoffs black true red white hoop,,,0
538,"[17319627, 7713246, 3907114, 15036439, 63801263, 242540, 42620, 117309, 5908350]",air jordan 4 retro alternate motorspots the sneaker authority,,,"[6117237, 837214, 3206468, 18889247, 3705891, 860732, 451272, 3264361, 17079909]",basketball shoes jordan retro xiii low 10544 air ukryte shop basketmania,,,0
539,"[1543, 3614255, 2798, 3898907, 459794, 3927625, 8633, 1900, 8615]",nike hypervenom phatal ii df pelle fg nero arancione totale scarpe calcio uomo terreni compatti,,,"[20856118, 15111541, 7180534, 4297094, 3815697, 570180, 2291188, 2206176, 2184164]",nike hypervenom phantom ii fg total crimson obsidian vivid purple mens boots firm ground,,,0
540,"[2678899, 67091030, 660030, 4279276, 6413943, 2667715, 4944043, 3177775, 1134648]",nike hypervenom phatal ii df ltr fg black total orange mens boots firm ground,,,"[1991104, 937351, 2020857, 1988611, 1778959, 2529207, 20098839, 739125, 16671192]",nike hypervenom phatal ii fg dynamic fit the soccer factory,,,0
541,"[52303081, 52303186, 52303013, 52303131, 52302954, 52303067, 52303168, 52303000, 52302985]",nike hypervenom phatal ii df piel fg negro naranja botas de futbol cesped firme,,,"[18343261, 16995784, 2947078, 640058, 2392680, 4205446, 801557, 3577221, 3399398]",nike hypervenom phelon ii fg platine noir vert chaussures pour homme terrain sec,,,0
542,"[1543, 459794, 8615, 8633, 3927625, 2018, 2798, 6630, 1136016]",puma junior evospeed 5 fg nero bianco rosso scarpe calcio terreni compatti,,,"[4004110, 4004126, 4004122]",puma evospeed sl s ii fg nero bianco rosso scarpe uomo terreni compatti,,,0
543,"[1543, 459794, 8615, 8633, 3927625, 2018, 2798, 6630, 1136016]",puma junior evospeed 5 fg nero bianco rosso scarpe calcio terreni compatti,,,"[59977145, 3177775, 579455, 23444, 504409, 21427136, 20965621, 4920224, 2905296]",puma evospeed sl s ii fg black white red blast mens soccer cleats firm ground,,,0
544,"[1543, 459794, 8615, 8633, 3927625, 2018, 2798, 6630, 1136016]",puma junior evospeed 5 fg nero bianco rosso scarpe calcio terreni compatti,,,"[1746546, 63339121, 63333832, 3002103, 64607081, 64151680, 62105737, 7398612, 61957087]",puma kids evospeed 5 tricks fg pink glo safety yellow black junior boots firm ground,,,0
545,"[544018, 55769464, 4866698, 18170085, 1471926]",jordan 13 bred the basement clothing,,,"[711916, 27217352, 1078818, 826255, 29317221, 3177775, 24282630, 16598837, 10942435]",2017 red suede air jordan 5 university black hoop,,,0
546,"[1130577, 3516989, 5372, 4867643, 2887242, 1129480, 4140943, 30749736, 482715]",basketball shoes jordan retro xiii 10816 air shop basketmania,,,"[1130577, 3516989, 5372, 4867643, 2887242, 1129480, 4140943, 30749736, 482715]",basketball shoes air jordan v retro gs shop basketmania,,,0
547,"[1154327, 1206683, 390595, 2155150, 59925194, 2984305, 21038681, 59156177, 181952]",basketball shoes jordan retro xiii 10816 air shop basketmania,,,"[711916, 27217352, 1078818, 826255, 29317221, 3177775, 24282630, 16598837, 10942435]",2017 red suede air jordan 5 university black hoop,,,0
548,"[62050638, 62050840, 62051363, 58381552, 62050545, 62050519, 62051252, 62051010, 58765145]",nike air zoom pegasus 32 men s training shoes green blue lagoon black running and,baseball monkey,93 98 usd,"[60821142, 48525666, 28147184, 56760462, 58388552, 25990427, 58390324, 27104938, 8687]",nike air zoom pegasus 33 women s training shoes white pink green athletic footwear,hockeymonkey com,93 98 usd,0
549,"[1991104, 2020857, 739125, 20098839, 1988611, 2529207, 1778959, 1988599, 1987250]",puma evospeed sl ii leather tricks fg the soccer factory,,,"[2188585, 529366, 15095097, 27927826, 43398959, 28831156, 14855384, 2497571, 2935524]",puma evospeed sl leder ii fg zwart wit rood blast heren voetbalschoenen ferme grond,,,0
550,"[2020857, 20098839, 1991104, 1315644, 1988611, 739125, 660030, 1134648, 1087121]",puma evospeed sl lth ii fg white black shocking orange mens soccer cleats firm ground,,,"[4004110, 3614255, 4004126, 2481279, 29814666, 4004122, 3898907, 3823782, 1642629]",puma evospeed 3 4 pelle fg nero giallo safety bianco scarpe uomo terreni compatti,,,0
551,"[1991104, 2020857, 739125, 20098839, 1988611, 2529207, 1778959, 1988599, 1987250]",puma evospeed sl ii leather tricks fg the soccer factory,,,"[967138, 52303081, 52303067, 52302954, 52303186, 5964363, 52303013, 52302975, 52303131]",nike tiempo genio ii piel fg negro blanco dorado metalizado botas de futbol terrenos firmes,,,0
552,"[5578743, 3824951, 3757913, 22132443, 2714583, 7994726, 7994725, 32859429, 1652335]",nike sportswear air footscape magista flyknit karminrot schwarz gold herren trainingsschuhe,,,"[3225241, 3225240, 2000400, 1952952, 728707, 3549732, 727219, 6850731, 3594822]",nike f c air footscape magista fk rouge chaussures pour homme noir or,,,0
553,"[1130577, 2710147, 2714583, 30749736, 660030, 3944952, 5187395, 6675972, 4927714]",nike sportswear air footscape magista flyknit bright crimson mens shoes 816560 600,,,"[7133674, 52303067, 18391472, 6949823, 61993138, 52302975, 3837891, 52302954, 52303081]",nike sportswear air max 90 mid winter negro zapatillas para hombre deportivas,,,0
554,"[3594822, 3505469, 3549732, 16995784, 18343261, 23816382, 22132443, 3144621, 3367148]",nike sportswear air footscape magista flyknit carmin chaussures pour homme,,,"[2388343, 1688483, 54893842, 2535174, 1275866, 15052201, 3482220, 5910618, 24636973]",nike air force 1 07 315122 001 sneakers for men and women upclassics,nike,,0
555,"[209783, 23817385, 54568, 3754656, 3967428, 3818168, 129437, 4004122, 3874815]",nike zoom speed tr3 nero bianco scarpe uomo,,,"[4660942, 55229798, 28551243, 25250, 56736133, 1652335, 11789653, 828489, 74494]",nike zoom speed tr3 karminrot schwarz volt herrenschuhe,,,0
556,"[7575522, 3546127, 17466708, 56736091, 7824622, 12069787, 108006, 2308427, 7575500]",nike zoom speed tr3 black white mens shoes 804401 017,,,"[28148160, 308929, 4087287, 5801324, 2400266, 870, 2200792, 531856, 19364589]",nike zoom train complete black anthracite white mens shoes regular training,,,0
557,"[19999941, 220299, 209413, 192508, 2539018, 596078, 1694755, 209783, 23817385]",nike zoom speed tr3 nero bianco scarpe uomo,,,"[2905902, 583, 213290, 64399087, 22690274, 16229595, 2965058, 2581918, 1839]",nike free train versatility noir blanc chaussures pour homme,,,0
558,"[724698, 663601, 2702745, 55081, 240843, 444309, 46049528, 30143095, 264048]",nike air max 90 ultra 2 0 ltr 924447 200,nike,129 00 eur,"[724698, 663601, 2702745, 55081, 240843, 444309, 46049528, 30143095, 264048]",nike air max 90 ultra 2 0 ltr damskie m skie i dzieci ce darmowa dostawa sizeer,,,0
559,"[212415, 7400425, 1284125, 606333, 2458285, 7919383, 1216066, 11776842, 470111]",nike air max 90 ultra 2 0 ltr flax sail gum medium brown 924447 200 purchaze,nike,,"[211722, 2196619, 426069, 2053983, 40071, 2761194, 11667488, 11617607, 66030001]",nike air max bw ultra se khaki 844967 200 sneakavenue,,,0
560,"[2261408, 2053983, 211722, 2196619, 40071, 426069, 2260902, 2761194, 65542068]",nike air max 90 ultra 2 0 ltr 924447 200,nike,129 00 eur,"[2000400, 1952952, 3225241, 3225240, 728707, 6850731, 727219, 22132443, 1019489]",nike sportswear air max 90 cuir noir chaussures 302519 001,,,0
561,"[6743443, 3109530, 132862, 1740859, 21869567, 4043650, 4949410, 533415, 3961764]",adidas adizero malice fg buy and offers on goalinn,adidas,,"[4635634, 1653284, 48263, 63318475, 11617752, 6157339]",adidas adipure 360 4 w comprare e offerta su traininn,adidas,,0
562,"[6743443, 1740859, 21869567, 4043650, 3109530, 1216268, 4540298, 1392258, 2090488]",adidas adizero malice fg comprare e offerta su goalinn,adidas,,"[728707, 3197039, 3225241, 3225240, 6850731, 16255655, 491678, 325718, 18228840]",puma king ii fg jaune noir chaussures pour homme terrain sec,,,0
563,"[3895, 644994, 357030, 6743443, 1740859, 21869567, 4043650, 3109530, 2090488]",adidas adizero malice fg comprar y ofertas en goalinn,adidas,,"[48987695, 30127856, 3594822, 3225241, 3225240, 2000400, 1952952, 3549732, 3505469]",nike enfant magista obra ii fg noir carmin chaussures pour terrain sec,,,0
564,"[63316091, 9324638, 61707429, 967015, 18335493, 167778, 63341089, 6157657, 2463075]",nike wmns air max 90 czarny 479 99 pln sneakersy 325213043,nike,,"[2415656, 886286, 30315607, 576673, 161192, 431942, 369086, 2708114, 4220731]",nike wmns air max thea schwarz grau anthrazit weiss 599409 007 purchaze,nike,,0
565,"[2905414, 3177775, 4828908, 4920238, 56241211, 3651374, 24282630, 504409, 21427136]",nike wmns air max 90 black 325213 043 purchaze,nike,,"[56209156, 68287013, 2154207, 857817, 1528511, 65471470, 64043156, 693519, 53063497]",nike air max 90 essential 616730 113 sneakers for women upclassics,nike,,0
566,"[63316091, 9324638, 61707429, 967015, 18335493, 167778, 63341089, 6157657, 2463075]",nike wmns air max 90 czarny 479 99 pln sneakersy 325213043,nike,,"[22132443, 32859429, 796293, 1652335, 712034, 1494328, 109832, 1594719, 16513147]",nike sportswear air max 90 lederschuhe schwarz freizeitschuhe herrenschuhe 302519 001,,,0
567,"[1130577, 4140943, 6675972, 1129480, 5187395, 5245289, 886739, 30749736, 3944952]",vans classic slip on black mens shoes,,,"[12257149, 1069901, 17493275, 2628556, 157064, 794586, 586918, 358868, 52303131]",r698 leather puma 360601 02 everysize com,puma,,0
568,"[19367404, 15712202, 27074456, 66075874, 129180, 55639137, 61987081, 130903, 67312906]",vans classic slip on black vn 0eyeblk bludshop com,,,"[3829295, 4226269, 6510440, 7791767, 743057, 3153175, 1671179, 5271500, 2580219]",puma r698 core leather black drizzle 360601 02 bludshop com,,,0
569,"[1130577, 4140943, 6675972, 1129480, 5187395, 5245289, 886739, 30749736, 3944952]",vans classic slip on black mens shoes,,,"[1078818, 826255, 2359049, 529366, 47908718, 43398959, 2497571, 962552, 38066788]",puma suede classic zwart heren schoenen trainers sportschoenen,,,0
570,"[17490827, 3051450, 1216153, 8031301, 1398007, 52456689, 55984341, 27480997, 23044679]",gel lyte women s sneakers asics tiger,,,"[11942165, 4039697, 487834, 2059651, 5597431, 7490197, 5250207, 7638310, 1028089]",asics gel lyte runner gecko green guava hn6f0 8873 bludshop com,,,0
571,"[17490827, 3051450, 1216153, 8031301, 1398007, 52456689, 55984341, 27480997, 23044679]",gel lyte women s sneakers asics tiger,,,"[41177, 30337268, 26354311, 5595931, 64776870, 64776944, 2491502, 2342050, 3413919]",asics tiger gel lyte iii granite pack black chilli mens shoes h6b2l 9024,,,0
572,"[17490827, 3051450, 1216153, 8031301, 1398007, 52456689, 55984341, 27480997, 23044679]",gel lyte women s sneakers asics tiger,,,"[1743564, 6816187, 4305922, 6137321, 3899613, 64722924, 5455399, 65470020, 327713]",asics gel lyte iii h7m4l 0202 sneakers for men upclassics,asics,,0
573,"[27230377, 532200, 56736359, 11321408, 3483118, 16457556, 11321409, 3144100, 196255]",nike junior hypervenom phantom ii fg volt nero hyper turchese scarpe terreni compatti,,,"[18002980, 6502164, 3424148, 29344775, 2621011, 495733, 1476014, 5004784, 18634981]",buty nike hypervenom phantom fg volt perski fiolet lava czarny korki pi karskie intense heat twarde pod o e trawa naturalna lanki 599843 758,,,0
574,"[27230377, 532200, 56736359, 11321408, 3483118, 16457556, 11321409, 3144100, 196255]",nike junior hypervenom phantom ii fg volt nero hyper turchese scarpe terreni compatti,,,"[937351, 2529207, 3503532, 970101, 2020857, 950510, 1851017, 47090972, 3520827]",nike junior magista obra ii fg the soccer factory,,,0
575,"[27230377, 532200, 56736359, 11321408, 3483118, 16457556, 11321409, 3144100, 196255]",nike junior hypervenom phantom ii fg volt nero hyper turchese scarpe terreni compatti,,,"[610740, 65082560, 7389634, 18002980, 6502164, 3424148, 29344775, 2621011, 495733]",nike hypervenom phantom fg volt violet persan hot lava noir chaussures de football terrain sec,,,0
576,"[7365437, 21027936, 529207, 2466806, 983326, 321028, 10364367, 6293912, 10364354]",nike mercurial veloce iii ronaldo fg alga volt hasta blanco botas de futbol,,,"[1134648, 1087121, 754766, 580973, 13191, 3355041, 1431486, 491350, 187796]",nike hypervenom phelon ii fg blanc noir orange total volt chaussures pour homme terrain sec,,,0
577,"[4010340, 604597, 3281068, 1129452, 880433, 59925495, 1265745, 19789342, 7547811]",nike mercurial veloce iii ronaldo fg algue volt hasta blanc chaussures de football homme cr7 terrain sec i pro direct soccer,,,"[59099529, 62097041, 255722, 59099640, 1094136, 1956232, 276854, 26377558, 26377791]",nike mercurial vapor xi ronaldo fg seaweed volt hasta white mens soccer cleats firm ground,,,0
578,"[4010340, 2690455, 59925495, 604597, 182507, 241504, 2061549, 40166, 880433]",nike mercurial veloce iii ronaldo fg verde volt hasta bianco scarpe uomo terreni compatti,,,"[6517221, 6517201, 54807265, 48741202, 27062798, 13748927, 2358400, 15199106, 950355]",nike tiempo legacy ii fg nero bianco arancione hyper volt scarpe uomo terreni copmpatti,,,0
579,"[4226269, 3829295, 2261408, 2580219, 3153175, 7791767, 1142900, 903983, 5271500]",air max 90 leather,,139 00 eur,"[5089308, 64653347, 696278, 679172, 52303152, 52303263, 66740887, 52303143, 66738691]",air max 2016 nike 806771 001 everysize com,nike,,0
580,"[4226269, 3829295, 2261408, 2580219, 3153175, 7791767, 1142900, 903983, 5271500]",air max 90 leather,,139 00 eur,"[1311, 18572291, 17493851, 3819412, 25445132, 22056352, 4191977, 3569398, 4192062]",nike sportswear air max 90 mid winter nero scarpe uomo,,,0
581,"[22132443, 32859429, 796293, 1652335, 712034, 1494328, 109832, 1594719, 16513147]",nike sportswear air max 90 lederschuhe schwarz freizeitschuhe herrenschuhe 302519 001,,,"[68287013, 2154207, 5671322, 7069483, 7069482, 696278, 56209156, 21981231, 1528511]",air max 90 essential nike 537384 111 everysize com,nike,,0
