,id_left,id_right,label,Key_a,Key_b,id_left,title_left,brand_left,price_left,id_right,title_right,brand_right,price_right
683,53,1991,0,311842,7994725,8558729,nike sportswear womens benassi just do it black shoes 343881 011,,,9632787,nike wmns classic cortez leather white black 807471 101 purchaze,nike,
684,620,523,0,52303081,3013696,3254662,zapatillas nike defendre piel negro antracita blanco deportivas,,,13821153,nike tiempo genio ii cuir fg noir blanc or chaussures pour homme terrain sec,,
685,620,2413,0,52303067,3640749,3254662,zapatillas nike defendre piel negro antracita blanco deportivas,,,14948215,nike flex 2016 run racer blue black glow white mens shoes 830369 401,,
686,621,119,0,54568,6735651,10709929,nike defendre leather trainers nero antracide bianco scarpe calcio uomo,,,4748531,klapki nike benassi jdi black white 343880 090 bludshop com,,
687,622,996,0,52303067,52303081,9970988,nike hypervenom phelon ii fg negro volt botas de futbol terrenos firmes,,,16676046,nike hypervenom phatal ii df fg blanco negro naranja total volt botas de futbol,,
688,55,2541,0,129437,1991104,14262022,nike hypervenom phelon ii fg nero volt scarpe uomo terreni compatti,,,13635705,nike hypervenom phatal ii df fg total crimson obsidian vivid purple mens soccer cleats firm ground,,
689,55,1606,0,4004110,52303081,14262022,nike hypervenom phelon ii fg nero volt scarpe uomo terreni compatti,,,4233891,nike hypervenom phelon ii fg blanco negro naranja total volt botas de futbol,,
690,623,2985,0,6838895,56557506,10733273,highland wax jacket men s percie boot in tan from crew clothing company,crew clothing,,16596228,gt 2000 5 lite show men s road running shoes asics,,
691,624,951,0,4929046,6179438,11361894,highland wax jacket men s herringbone wool blazer in blue from crew clothing company,crew clothing,,108564,zapatilla de running gel quantum 360 knit para hombre men s easy shoes asics,,
692,624,1610,0,2998487,16202837,11361894,highland wax jacket men s herringbone wool blazer in blue from crew clothing company,crew clothing,,14092415,classic polo women s essential breton tee in white linen navy stripe from crew clothing,crew clothing,
693,625,251,0,2082476,1313999,12727784,puma evopower 1 2 fg peacoat blanco plasma botas de futbol terrenos firmes 10317101,,,16648504,puma evospeed 1 3 graphic fg blanc pin rouge dragon chaussures de football terrain sec 10330401,,
694,2336,109,0,10251,163046,11924657,puma evopower 1 2 fg peacoat white bright plasma soccer shoes firm ground cleats 10317101,,,7007417,puma liga classico fg nero bianco argento scarpe da calcio terreni compatti,,
695,627,1663,0,1520638,1671888,17261666,puma evopower 1 2 fg peacoat blanc plasma chaussures de football terrain sec 10317101,,,4298887,buty puma liga classico fg czarny bia y srebrny korki pi karskie twarde pod o e trawa naturalna lanki 10333001,,
696,2151,2656,0,67312906,45193437,13924623,nike sportswear tennis classic cs white mens shoes 683613 104,,,17212141,nike air presto racer blue white black 848132 401 bludshop com,,
697,629,160,0,52303186,1586672,14476053,tennis classic cs nike 683613 104 everysize com,nike,,14369125,nike wmns tennis classic weiss schwarz 312498 130 purchaze,nike,
698,629,1071,0,52303186,50905,14476053,tennis classic cs nike 683613 104 everysize com,nike,,13466149,zapatillas puma basket classic lfs blanco baloncesto deportivas,,
699,59,1883,0,4093664,2905414,8744979,nike sportswear air max 90 mid winter czarny obuwie m skie,,,2935653,nike air max 90 essential black 537384 090 purchaze,nike,
700,630,1034,0,25445132,180784,10234736,nike sportswear air max 90 mid winter noir chaussures homme,,,108813,nike sportswear air max 90 flash gs noir blanc chaussures pour enfant,,
701,631,1034,0,25445132,30524155,7718618,nike sportswear air max 90 mid winter nero scarpe uomo,,,108813,nike sportswear air max 90 flash gs noir blanc chaussures pour enfant,,
702,2544,2362,0,3660974,2576418,4590697,nike flex 2016 run rosso university nero cremise acceso bianco scarpe uomo,,,15465578,nike free train versatility black white mens shoes,,
703,633,643,0,3291726,64494793,9505435,nike sportswear fille roshe one gs noir chaussures enfant,,,12568352,nike sportswear air max 1 gs fille noir rose blanc chaussures enfant,,
704,634,144,0,2026422,1508815,13059344,nike sportswear girls roshe one gs black shoes 599729 014,,,9095871,buty m skie nike roshe run 511881 010 czarne jordan adidas,,
705,61,779,0,2026422,52303067,2493789,nike ragazza sportswear roshe one gs nero scarpe,,,1313212,nike sportswear roshe run negro antracita zapatillas para hombre deportivas,,
706,62,1235,0,2667715,3818168,14864541,puma king pro sg black white team gold mens boots soft ground,,,12762717,puma junior king top i fg nero bianco team oro scarpe terreni compatti 10246601,,
707,635,1532,0,1069901,3341498,15661146,puma king pro sg blk wht gold football boots soft ground soccer cleats black white,,,2153165,nike hypervenom phantom sg pro volt violetto persiano lava calda nero scarpe da calcio,,
708,636,1666,0,10264518,67091030,15552833,puma king pro sg noir blanc or chaussure de foot terrain gras homme,,,2647610,puma king allround tf black white team gold mens boots turf trainer,,
709,2803,145,0,6928375,7941907,2921605,men s nike air penny iv shoe white black mr alan,,,17456208,nike air vortex leather navy white black 918206 401 purchaze,nike,
710,638,1667,0,1754799,3353673,16385818,fuzex women s easy running shoes asics,,,4059203,gt 2000 5 lite show women s road running shoes asics,,
711,639,1312,0,841080,100050,11704029,nike team hustle d 7 basketball schuhe farbe schwarz 747998 007 der online shop f r deine sportbekleidung,nike,,4883168,nike hypvernomx finale tf bianco nero verde glow scarpe uomo campi sintetici,,
712,2079,1456,0,3516725,3926679,8026955,nike team hustle d 7 man basketball shoes colour black 747998 007 athletic footwear apparel and sports equipment,nike,,7145950,nike free run distance man time shoes colour light blue 827115 401 athletic footwear apparel and sports equipment,nike,
713,639,1668,0,56736371,3087281,11704029,nike team hustle d 7 basketball schuhe farbe schwarz 747998 007 der online shop f r deine sportbekleidung,nike,,16539019,nike womens free run hyper violet gamma blue black total crimson shoes,,
714,64,2290,0,696278,2940471,9641310,air max tavas nike 705149 009 everysize com,nike,,12458351,nike air presto black white 848132 010 bludshop com,,
715,64,520,0,56599233,2535174,9641310,air max tavas nike 705149 009 everysize com,nike,,6275497,air force 1 gs nike 314192 009 everysize com,nike,
716,64,1669,0,696278,22132443,9641310,air max tavas nike 705149 009 everysize com,nike,,13955544,nike sportswear air max tavas schwarz anthrazit herrenschuhe,,
717,641,819,0,664234,3399398,17183742,nike magista obra ii fg enfant turquoise rio volt obsidienne jade chaussures de football terrain sec i pro direct soccer,,,17357308,nike magista obra ii fg turquoise rio volt obsidienne jade chaussures de football homme terrain sec i pro direct soccer,,
718,642,1545,0,223359,2710147,16367410,nike kids magista obra ii fg rio teal volt obsidian clear jade mens boots firm ground,,,16516651,nike kids hypervenom phelon ii fg total crimson obsidian vivid purple mens boots firm ground,,
719,641,868,0,3208725,4039697,17183742,nike magista obra ii fg enfant turquoise rio volt obsidienne jade chaussures de football terrain sec i pro direct soccer,,,6322483,nike tiempo legend vi fg man soccer shoes colour green 819177 307 athletic footwear apparel and sports equipment,nike,
720,643,993,0,7269602,21427136,12568352,nike sportswear air max 1 gs fille noir rose blanc chaussures enfant,,,14448918,sneakers buty nike air max 90 ultra essential white cool grey infrared black 819474 106 bludshop com,,
721,2201,386,0,483915,483915,8726451,nike sportswear air max 1 gs zwart vivid roze wit hardloopschoenen,,,15918452,nike damen sportswear air max 1 mid sneakerboots schwarz braun womens sneakerboot damenschuhe,,
722,643,84,0,15792724,9324638,12568352,nike sportswear air max 1 gs fille noir rose blanc chaussures enfant,,,16336971,nike air max 90 essential czarny 579 99 pln sneakersy 537384090,nike,
723,2020,505,0,65544285,5971300,729665,puma evospeed 4 5 fg blanco negro naranja botas de futbol terrenos firmes,,,16227950,puma evospeed 5 4 fg amarillo azul blanco botas de futbol terrenos firmes,,
724,68,1286,0,660030,21494665,4910224,asics tiger gel lyte mt india ink mens shoes hl6g0 5050,,,10375081,gel lyte iii ns sites asics eu site tiger,,
725,2569,1294,0,3798803,280531,6579188,asics gel lyte mt india ink hl6g0 5050 bludshop com,,,16398375,gel mai men s sneakers asics tiger,,
726,647,1294,0,455292,280531,15946729,gel lyte mt unisex men s sneakers asics tiger,,,16398375,gel mai men s sneakers asics tiger,,
727,69,1053,0,531856,2000400,2062983,nike free train versatility bianco nero scarpe uomo,,,26205,nike lunarglide 7 noir blanc anthracite chaussures pour homme,,
728,69,2272,0,8779256,2539018,2062983,nike free train versatility bianco nero scarpe uomo,,,9684070,nike zoom winflo 3 blu racer glow nero bianco scarpe uomo,,
729,648,971,0,1952952,4936804,6851546,nike free train versatility blanc noir chaussures pour homme,,,257393,nike zoom train complete nero antracide bianco scarpe uomo training regolare,,
730,1991,2189,0,56241211,5262520,9632787,nike wmns classic cortez leather white black 807471 101 purchaze,nike,,10252895,nike metcon 2 negro blanco zapatillas de entrenamiento,,
731,70,89,0,24951302,30315607,2859042,nike sportswear womens classic cortez leather white black shoes 807471 101,,,4173996,nike air max thea baskets femme couleur blanc 599409 101 anima sportiva sport boutique,nike,
732,70,1670,0,16201043,497082,2859042,nike sportswear womens classic cortez leather white black shoes 807471 101,,,549582,nike classic cortez leather sneakers on line,nike,
733,650,455,0,3967428,15634798,16182099,nike tiempox mystic v tf nero bianco verde electro scarpe uomo campi sintetici,,,15322607,nike tiempo genio ii cuir tf blanc noir orange total chaussures pour homme terrain synthetique,,
734,651,2584,0,1112027,6413943,14474988,m skie buty nike tiempox mystic v tf czarny bia y zielony elektro pi karskie turfy,,,15983012,nike tiempo mystic v fg black white hyper orange volt mens boots firm ground,,
735,651,1672,0,21005074,15987830,14474988,m skie buty nike tiempox mystic v tf czarny bia y zielony elektro pi karskie turfy,,,7216145,nike tiempo legend v fg azul blanco volt negro botas de futbol,,
736,652,1987,0,25250,17466708,681813,nike flylon train dynamic nero bianco grigio scuro volt scarpe uomo training regolare,,,4824150,nike train speed 4 nero blu glow bianco scarpe uomo training regolare,,
737,652,778,0,56736133,69920812,681813,nike flylon train dynamic nero bianco grigio scuro volt scarpe uomo training regolare,,,14037730,zoom train complete nike 882119 004 everysize com,nike,
738,652,668,0,25250,5089308,681813,nike flylon train dynamic nero bianco grigio scuro volt scarpe uomo training regolare,,,7192828,nike air max 2016 806771 001 para hombre negro 040 footstop,,
739,653,407,0,3939825,6470744,707617,nike free run distance para mujer violeta morado azul zapatillas,,,4756204,nike femme free run hyper violet bleu gamma noir carmin chaussures pour,,
740,73,2579,0,65563112,8864,16118868,nike femme free run distance hyper violet noir chaussures pour,,,16971030,nike air zoom pegasus 32 women s running shoes sp16 800 neutral trainers ah,nike,
741,653,1029,0,2734939,52302954,707617,nike free run distance para mujer violeta morado azul zapatillas,,,7045225,nike lunartempo para mujer naranja negro blanco zapatillas,,
742,654,1674,0,56736133,727219,4527880,nike tiempo legacy fg antracide nero volt scarpe uomo terreni compatti,,,16192815,nike tiempo legacy ii fg blanc noir orange total chaussures pour homme terrain sec,,
743,655,1675,0,909574,4279276,2386806,nike tiempo legacy fg fu ballschuhe nocken farbe schwarz 631521 007 der online shop f r deine sportbekleidung,nike,,17037563,nike tiempo legend vi fg clear jade black volt mens boots firm ground,,
744,654,456,0,4660942,28551243,4527880,nike tiempo legacy fg antracide nero volt scarpe uomo terreni compatti,,,17520122,nike tiempo legacy ii fg nero bianco arancione hyper volt scarpe uomo terreni copmpatti,,
745,656,2332,0,2678899,7927449,8341082,nike premier sg black summit white orange blaze mens boots the soft ground 698596 018,,,8740851,nike mercurial victory v fg bianco nero volt arancione totale scarpe uomo terreni compatti,,
746,657,655,0,776211,15199106,639681,nike the premier sg fu ballschuhe stollen farbe schwarz 698596 018 der online shop f r deine sportbekleidung,nike,,2386806,nike tiempo legacy fg fu ballschuhe nocken farbe schwarz 631521 007 der online shop f r deine sportbekleidung,nike,
747,657,654,0,24706126,55229798,639681,nike the premier sg fu ballschuhe stollen farbe schwarz 698596 018 der online shop f r deine sportbekleidung,nike,,4527880,nike tiempo legacy fg antracide nero volt scarpe uomo terreni compatti,,
748,76,1677,0,3276915,1515687,14780575,nike tiempo mystic v fg noir blanc hyper orange volt chaussures de football pour homme terrain sec i pro direct soccer,,,11548141,nike hypervenom phatal ii df fg blanc noir orange total volt chaussures pour homme terrain sec,,
749,658,1292,0,1249187,10264518,3489824,nike tiempo mystic v fg zwart wit hyper oranje volt heren voetbalschoenen ferme grond,,,5927842,nike tiempo legacy ii fg noir blanc hyper orange volt chaussures de football pour homme terrain sec i pro direct soccer,,
750,659,1092,0,967015,1415817,11304390,nike tiempo mystic v fg czarny bia y pomara czowy volt m skie buty pi karskie trawa naturalna lanki,,,6569063,nike tiempo mystic v fg clear jade black volt mens soccer cleats firm ground,,
751,2317,2775,0,6865038,2940471,1933376,nike air max 90 essential black wolf grey white 537384 053 purchaze,nike,,2077719,nike sportswear air presto black mens shoes 848132 010,,
752,660,85,0,1952952,11663499,6750714,nike benassi jdi tongs mules homme couleur bleu 343880 403 anima sportiva sport boutique,nike,,14367944,nike free run distance herren freizeit schuhe farbe hellblau 827115 401 der online shop f r deine sportbekleidung,nike,
753,2643,1679,0,1166150,11103007,12007984,nike benassi jdi man free time slippers colour blue 343880 403 athletic footwear apparel and sports equipment,nike,,2339187,roshe one nike 511881 405 everysize com,nike,
754,662,467,0,497082,15087581,13938760,nike benassi jdi 343880 403 sneakers for men upclassics,nike,,16274216,nike dualtone racer dunkelblau weiss 918227 400 purchaze,nike,
755,2757,927,0,1166152,483915,11925488,2017 air jordan 5 camo dark stucco fire red for sale 11 legend blue,,,8206447,nike dri fit cushioned n 3 pair pack anfugen und sonderangebote runnerinn,nike,
756,664,225,0,4866698,27217352,14513537,jordan 5 camo the basement clothing,,,12025463,2017 air jordan 12 bordeaux men s shoes 130690 617 for sale retro,,
757,664,1680,0,4866698,3747883,14513537,jordan 5 camo the basement clothing,,,3589562,supreme x air jordan 5 white metallic for sale,,
758,80,411,0,223359,3505469,11706426,dzieci ce buty nike tiempo rio iii fg szary czarny zielony pi karskie trawa naturalna lanki,,,13971981,nike enfant hypervenom phade ii fg r volt noir hyper turquoise chaussures pour terrain sec,,
